imdb_id,title,rating,directors,writers,actors,budget,gross,financial score,score
tt0105121,The People Under the Stairs,6.1,['Wes Craven'],['Wes Craven'],"['Brandon Quintin Adams', 'Everett McGill', 'Wendy Robie', 'A.J. Langer', 'Ving Rhames', 'Sean Whalen', 'Bill Cobbs', 'Kelly Jo Minter', 'Jeremy Roberts', 'Conni Marie Brazelton', 'Joshua Cox', 'John Hostetter', 'John Mahon', 'Teresa Velarde', 'George R. Parker']","$6,000,000 ","$23,705,325 ",6.25 ,6.18 
tt0407304,War of the Worlds,6.5,['Steven Spielberg'],"['Josh Friedman', 'David Koepp', 'and 1 more credit']","['Tom Cruise', 'Dakota Fanning', 'Miranda Otto', 'Justin Chatwin', 'Tim Robbins', 'Rick Gonzalez', 'Yul Vazquez', 'Lenny Venito', 'Lisa Ann Walter', 'Ann Robinson', 'Gene Barry', 'David Alan Basche', 'Roz Abrams', 'Michael Brownlee', 'Camillia Sanes Monet']","$132,000,000 ","$234,280,354 ",5.85 ,6.18 
tt0119807,Nothing to Lose,6.5,['Steve Oedekerk'],['Steve Oedekerk'],"['Martin Lawrence', 'Tim Robbins', 'John C. McGinley', 'Giancarlo Esposito', 'Kelly Preston', 'Michael McKean', 'Rebecca Gayheart', 'Susan Barnes', 'Irma P. Hall', 'Samaria Graham', 'Marcus T. Paulk', 'Penny Bae Bridges', 'Steve Oedekerk', 'Mary Jo Keenen', 'Lisa Mende']","$25,000,000 ","$44,455,658 ",5.85 ,6.18 
tt0120857,Tea with Mussolini,6.7,['Franco Zeffirelli'],"['Franco Zeffirelli', 'John Mortimer']","['Cher', 'Judi Dench', 'Joan Plowright', 'Maggie Smith', 'Lily Tomlin', 'Baird Wallace', 'Charlie Lucas', 'Massimo Ghini', 'Paolo Seganti', 'Claudio Spadaro', 'Mino Bellei', 'Paul Chequer', 'Tessa Pritchard', 'Michael Williams', 'Paula Jacobs']","$12,000,000 ","$14,348,123 ",5.65 ,6.18 
tt0107977,Robin Hood: Men in Tights,6.5,['Mel Brooks'],"['J.D. Shapiro', 'Evan Chandler']","['Cary Elwes', 'Richard Lewis', 'Roger Rees', 'Amy Yasbeck', 'Mark Blankfield', 'Dave Chappelle', 'Isaac Hayes', 'Megan Cavanagh', 'Eric Allan Kramer', 'Matthew Porretta', 'Tracey Ullman', 'Patrick Stewart', 'Dom DeLuise', 'Dick Van Patten', 'Robert Ridgely']","$20,000,000 ","$35,699,287 ",5.85 ,6.18 
tt0133751,The Faculty,6.3,['Robert Rodriguez'],"['David Wechter', 'Bruce Kimmel', 'and 1 more credit']","['Jordana Brewster', 'Clea DuVall', 'Laura Harris', 'Josh Hartnett', 'Shawn Hatosy', 'Salma Hayek', 'Famke Janssen', 'Piper Laurie', 'Christopher McDonald', 'Bebe Neuwirth', 'Robert Patrick', 'Usher Raymond', 'Jon Stewart', 'Daniel von Bargen', 'Elijah Wood']","$15,000,000 ","$40,064,955 ",6.06 ,6.18 
tt0458525,X-Men Origins: Wolverine,6.7,['Gavin Hood'],"['David Benioff', 'Skip Woods']","['Hugh Jackman', 'Liev Schreiber', 'Danny Huston', 'Will i Am', 'Lynn Collins', 'Kevin Durand', 'Dominic Monaghan', 'Taylor Kitsch', 'Daniel Henney', 'Ryan Reynolds', 'Tim Pocock', 'Julia Blake', 'Max Cullen', 'Troye Sivan', 'Michael-James Olsen']","$150,000,000 ","$179,883,157 ",5.66 ,6.18 
tt0219699,The Gift,6.7,['Sam Raimi'],"['Billy Bob Thornton', 'Tom Epperson']","['Cate Blanchett', 'Giovanni Ribisi', 'Keanu Reeves', 'Katie Holmes', 'Greg Kinnear', 'Hilary Swank', 'Michael Jeter', 'Kim Dickens', 'Gary Cole', 'Rosemary Harris', 'J.K. Simmons', 'Chelcie Ross', 'John Beasley', 'Lynnsee Provence', 'Hunter McGilvray']","$10,000,000 ","$11,994,719 ",5.66 ,6.18 
tt0479952,Madagascar: Escape 2 Africa,6.7,"['Eric Darnell', 'Tom McGrath']","['Etan Cohen', 'Eric Darnell', 'and 1 more credit']","['Ben Stiller', 'Chris Rock', 'David Schwimmer', 'Jada Pinkett Smith', 'Sacha Baron Cohen', 'Cedric the Entertainer', 'Andy Richter', 'Bernie Mac', 'Alec Baldwin', 'Sherri Shepherd', 'Will i Am', 'Elisa Gabrielli', 'Tom McGrath', 'Chris Miller', 'Christopher Knights']","$150,000,000 ","$179,982,968 ",5.66 ,6.18 
tt0293662,The Transporter,6.7,"['Louis Leterrier', 'Corey Yuen']","['Luc Besson', 'Robert Mark Kamen']","['Jason Statham', 'Qi Shu', 'Matt Schulze', 'Franois Berland', 'Ric Young', 'Doug Rand', 'Didier Saint Melin', 'Tonio Descanvelle', 'Laurent Desponds', 'Matthieu Albertini', 'Vincent Nemeth', 'Jean-Yves Bilien', 'Jean-Marie Paris', 'Adrian Dearnell', 'Alfred Lot']","$21,000,000 ","$25,296,447 ",5.66 ,6.18 
tt0090728,Big Trouble in Little China,7.2,['John Carpenter'],"['Gary Goldman', 'David Z. Weinstein', 'and 1 more credit']","['Kurt Russell', 'Kim Cattrall', 'Dennis Dun', 'James Hong', 'Victor Wong', 'Kate Burton', 'Donald Li', 'Carter Wong', 'Peter Kwong', 'James Pax', 'Suzee Pai', 'Chao Li Chi', 'Jeff Imada', 'Rummel Mor', 'Craig Ng']","$25,000,000 ","$11,100,000 ",5.16 ,6.18 
tt0129290,Patch Adams,6.3,['Tom Shadyac'],"['Patch Adams', 'Maureen Mylander', 'and 1 more credit']","['Robin Williams', 'Daniel London', 'Monica Potter', 'Philip Seymour Hoffman', 'Bob Gunton', 'Josef Sommer', 'Irma P. Hall', 'Frances Lee McCain', 'Harve Presnell', 'Daniella Kuhn', 'Peter Coyote', 'James Greene', 'Michael Jeter', 'Harold Gould', 'Bruce Bohne']","$50,000,000 ","$135,014,968 ",6.06 ,6.18 
tt0103671,American Me,6.9,['Edward James Olmos'],"['Floyd Mutrux', 'Floyd Mutrux', 'and 1 more credit']","['Sal Lopez', 'Vira Montes', 'Roberto Martn Mrquez', 'Dyana Ortelli', 'Joe Aubel', 'Rob Garrett', 'Lance August', 'Cody Glenn', 'Don Pugsley', 'Panchito Gmez', 'Albert Joe Medina Jr.', 'Alex Sols', 'Raymond Amezquita', 'Steve Wilcox', 'Richard Coca']","$16,000,000 ","$13,086,430 ",5.46 ,6.18 
tt0323944,Shattered Glass,7.3,['Billy Ray'],"['Buzz Bissinger', 'Billy Ray']","['Hayden Christensen', 'Peter Sarsgaard', 'Chlo Sevigny', 'Rosario Dawson', 'Melanie Lynskey', 'Hank Azaria', 'Steve Zahn', 'Mark Blum', 'Simone-lise Girard', 'Chad Donella', 'Jamie Elman', 'Luke Kirby', 'Cas Anvar', 'Linda Smith', 'Ted Kotcheff']","$6,000,000 ","$2,207,975 ",5.07 ,6.18 
tt0116365,The Frighteners,7.1,['Peter Jackson'],"['Fran Walsh', 'Peter Jackson']","['Michael J. Fox', 'Trini Alvarado', 'Peter Dobson', 'John Astin', 'Jeffrey Combs', 'Dee Wallace', 'Jake Busey', 'Chi McBride', 'Jim Fyfe', 'Troy Evans', 'Julianna McCarthy', 'R. Lee Ermey', 'Elizabeth Hawthorne', 'Angela Bloomfield', 'Desmond Kelly']","$30,000,000 ","$16,524,115 ",5.27 ,6.18 
tt0097493,Heathers,7.3,['Michael Lehmann'],['Daniel Waters'],"['Winona Ryder', 'Christian Slater', 'Shannen Doherty', 'Lisanne Falk', 'Kim Walker', 'Penelope Milford', 'Glenn Shadix', 'Lance Fenton', 'Patrick Labyorteaux', 'Jeremy Applegate', 'Jon Matthews', 'Carrie Lynn', 'Phill Lewis', 'Rene Estevez', 'John Zarchen']","$3,000,000 ","$1,108,462 ",5.07 ,6.18 
tt0119468,Kiss the Girls,6.4,['Gary Fleder'],"['James Patterson', 'David Klass']","['Morgan Freeman', 'Ashley Judd', 'Cary Elwes', 'Alex McArthur', 'Tony Goldwyn', 'Jay O. Sanders', 'Bill Nunn', 'Brian Cox', 'Richard T. Jones', 'Roma Maffia', 'Jeremy Piven', 'Gina Ravera', 'William Converse-Roberts', 'Helen Martin', 'Tatyana Ali']","$27,000,000 ","$60,491,560 ",5.97 ,6.18 
tt0093605,Near Dark,7,['Kathryn Bigelow'],"['Kathryn Bigelow', 'Eric Red']","['Adrian Pasdar', 'Jenny Wright', 'Lance Henriksen', 'Bill Paxton', 'Jenette Goldstein', 'Tim Thomerson', 'Joshua John Miller', 'Marcie Leeds', 'Kenny Call', 'Ed Corbett', 'Troy Evans', 'Bill Cross', 'Roger Aaron Brown', 'Thomas Wagner', 'Robert Winley']","$5,000,000 ","$3,369,307 ",5.37 ,6.18 
tt0270288,Confessions of a Dangerous Mind,7.1,['George Clooney'],"['Chuck Barris', 'Charlie Kaufman']","['Dick Clark', 'Sam Rockwell', 'Michelle Sweeney', 'Drew Barrymore', 'Chelsea Ceci', 'Michael Cera', 'Aimee Rose Ambroziak', 'Isabelle Blais', 'Melissa Carter', 'Jennifer Hall', 'Ilona Elkin', 'Sean Tucker', 'Jaye P. Morgan', 'Maggie Gyllenhaal', 'David Julian Hirsh']","$29,000,000 ","$16,003,576 ",5.27 ,6.18 
tt1242460,We Need to Talk About Kevin,7.5,['Lynne Ramsay'],"['Lynne Ramsay', 'Rory Kinnear', 'and 1 more credit']","['Tilda Swinton', 'John C. Reilly', 'Ezra Miller', 'Jasper Newell', 'Rock Duer', 'Ashley Gerasimovich', 'Siobhan Fallon', 'Alex Manette', 'Kenneth Franklin', 'Leslie Lyles', 'Paul Diomede', 'Michael Campbell', 'J. Mallory-McCree', 'Mark Elliot Wilson', 'James Chen']","$7,000,000 ","$1,738,692 ",4.87 ,6.18 
tt1176740,Away We Go,7.1,['Sam Mendes'],"['Dave Eggers', 'Vendela Vida']","['John Krasinski', 'Maya Rudolph', 'Carmen Ejogo', ""Catherine O'Hara"", 'Jeff Daniels', 'Allison Janney', 'Jim Gaffigan', 'Samantha Pryor', 'Conor Carroll', 'Maggie Gyllenhaal', 'Josh Hamilton', 'Bailey Harkins', 'Brendan Spitz', 'Jaden Spitz', 'Chris Messina']","$17,000,000 ","$9,430,988 ",5.27 ,6.19 
tt0431197,The Kingdom,7,['Peter Berg'],['Matthew Michael Carnahan'],"['Jamie Foxx', 'Chris Cooper', 'Jennifer Garner', 'Jason Bateman', 'Ashraf Barhom', 'Ali Suliman', 'Jeremy Piven', 'Richard Jenkins', 'Tim McGraw', 'Kyle Chandler', 'Frances Fisher', 'Danny Huston', 'Kelly AuCoin', 'Anna Deavere Smith', 'Minka Kelly']","$70,000,000 ","$47,456,450 ",5.37 ,6.19 
tt0187738,Blade II,6.6,['Guillermo del Toro'],"['Marv Wolfman', 'Gene Colan', 'and 1 more credit']","['Wesley Snipes', 'Kris Kristofferson', 'Ron Perlman', 'Leonor Varela', 'Norman Reedus', 'Thomas Kretschmann', 'Luke Goss', 'Matt Schulze', 'Danny John-Jules', 'Donnie Yen', 'Karel Roden', 'Marit Velle Kile', 'Tony Curran', 'Daz Crawford', 'Santiago Segura']","$54,000,000 ","$81,645,152 ",5.77 ,6.19 
tt0401711,"Paris, je t'aime",7.3,"['Olivier Assayas', 'Frdric Auburtin', 'and 20 more credits']","['Emmanuel Benbihy', 'Bruno Podalyds']","['Florence Muller', 'Bruno Podalyds', 'Lela Bekhti', 'Cyril Descours', 'Marianne Faithfull', 'Elias McConnell', 'Gaspard Ulliel', 'Steve Buscemi', 'Julie Bataille', 'Axel Kiener', 'Catalina Sandino Moreno', 'Li Xin', 'Barbet Schroeder', 'Miranda Richardson', 'Sergio Castellitto']","$13,000,000 ","$4,857,376 ",5.07 ,6.19 
tt0103939,Chaplin,7.4,['Richard Attenborough'],"['David Robinson', 'Charles Chaplin']","['Robert Downey Jr.', 'Geraldine Chaplin', 'Paul Rhys', 'John Thaw', 'Moira Kelly', 'Anthony Hopkins', 'Dan Aykroyd', 'Marisa Tomei', 'Penelope Ann Miller', 'Kevin Kline', 'Maria Pitillo', 'Milla Jovovich', 'Kevin Dunn', 'Deborah Moore', 'Diane Lane']","$31,000,000 ","$9,493,259 ",4.97 ,6.19 
tt0795421,Mamma Mia!,6.3,['Phyllida Lloyd'],"['Catherine Johnson', 'Catherine Johnson']","['Amanda Seyfried', 'Stellan Skarsgrd', 'Pierce Brosnan', 'Nancy Baldwin', 'Colin Firth', 'Heather Emmanuel', 'Colin Davis', 'Rachel McDowall', 'Ashley Lilley', 'Meryl Streep', 'Julie Walters', 'Christine Baranski', 'Ricardo Montez', 'Mia Soteriou', 'Enzo Squillino Jr.']","$52,000,000 ","$144,130,063 ",6.07 ,6.19 
tt0401855,Underworld: Evolution,6.7,['Len Wiseman'],"['Danny McBride', 'Len Wiseman']","['Kate Beckinsale', 'Scott Speedman', 'Tony Curran', 'Derek Jacobi', 'Bill Nighy', 'Steven Mackintosh', 'Shane Brolly', 'Brian Steele', 'Zita Grg', 'Scott McElroy', 'John Mann', 'Michael Sheen', 'Sophia Myles', 'Richard Cetrone', 'Mike Mukatis']","$50,000,000 ","$62,318,875 ",5.67 ,6.19 
tt0223897,Pay It Forward,6.9,['Mimi Leder'],"['Catherine Ryan Hyde', 'Leslie Dixon']","['Kevin Spacey', 'Helen Hunt', 'Haley Joel Osment', 'Jay Mohr', 'Jim Caviezel', 'Jon Bon Jovi', 'Angie Dickinson', 'David Ramsey', 'Gary Werntz', 'Colleen Flynn', 'Marc Donato', 'Kathleen Wilhoite', 'Liza Snyder', 'Jeannetta Arnette', 'Hannah Werntz']","$40,000,000 ","$33,508,922 ",5.48 ,6.19 
tt0758774,Body of Lies,7.1,['Ridley Scott'],"['William Monahan', 'David Ignatius']","['Leonardo DiCaprio', 'Russell Crowe', 'Mark Strong', 'Golshifteh Farahani', 'Oscar Isaac', 'Ali Suliman', 'Alon Aboutboul', 'Vince Colosimo', 'Simon McBurney', 'Mehdi Nebbou', 'Michael Gaston', 'Kais Nashif', 'Jamil Khoury', 'Lubna Azabal', 'Ghali Benlafkih']","$70,000,000 ","$39,380,442 ",5.28 ,6.19 
tt0113228,Grumpier Old Men,6.3,['Howard Deutch'],"['Mark Steven Johnson', 'Mark Steven Johnson']","['Walter Matthau', 'Jack Lemmon', 'Sophia Loren', 'Ann-Margret', 'Burgess Meredith', 'Daryl Hannah', 'Kevin Pollak', 'Katie Sagona', 'Ann Morgan Guilbert', 'James Andelin', 'Marcus Klemp', 'Max Wright', 'Cheryl Hawker', 'Wayne A. Evenson', 'Allison Levine']","$25,000,000 ","$69,870,000 ",6.08 ,6.19 
tt0089880,Rambo: First Blood Part II,6.2,['George P. Cosmatos'],"['David Morrell', 'Kevin Jarre']","['Sylvester Stallone', 'Richard Crenna', 'Charles Napier', 'Steven Berkoff', 'Julia Nickson', 'Martin Kove', 'George Cheung', 'Andy Wood', 'William Ghent', 'Voyo Goric', 'Dana Lee', 'Baoan Coleman', 'Steve Williams', 'Don Collins', 'Christopher Grant']","$44,000,000 ","$150,415,432 ",6.18 ,6.19 
tt0096071,The Serpent and the Rainbow,6.3,['Wes Craven'],"['Wade Davis', 'Richard Maxwell', 'and 1 more credit']","['Bill Pullman', 'Cathy Tyson', 'Zakes Mokae', 'Paul Winfield', 'Brent Jennings', 'Conrad Roberts', 'Badja Djola', 'Theresa Merritt', 'Michael Gough', 'Paul Guilfoyle', 'Dey Young', 'Aleta Mitchell', 'William Newman', 'Jaime Pina Gautier', 'Evencio Mosquera Slaco']","$7,000,000 ","$19,595,031 ",6.08 ,6.19 
tt0435623,Conversations with Other Women,6.9,['Hans Canosa'],['Gabrielle Zevin'],"['Aaron Eckhart', 'Helena Bonham Carter', 'Yury Tsykun', 'Brian Geraghty', 'Brianna Brown', 'Thomas Lennon', 'Erik Eidem', 'Nora Zehetner', 'David Franklin', 'Olivia Wilde', 'Cerina Vincent', 'Philip Littell', 'Rozanne Sher', 'Veronica Reyes-How', 'Emily Fernandez']","$450,000 ","$379,122 ",5.48 ,6.19 
tt1007029,The Iron Lady,6.4,['Phyllida Lloyd'],['Abi Morgan'],"['Meryl Streep', 'Jim Broadbent', 'Susan Brown', 'Alice da Cunha', 'Phoebe Waller-Bridge', 'Iain Glen', 'Alexandra Roach', 'Victoria Bewick', 'Emma Dewhurst', 'Olivia Colman', 'Harry Lloyd', 'Sylvestra Le Touzel', 'Michael Culkin', 'Stephanie Jacob', 'Robert Portal']","$13,000,000 ","$30,004,924 ",5.98 ,6.19 
tt1231583,Due Date,6.6,['Todd Phillips'],"['Alan R. Cohen', 'Alan Freedland']","['Robert Downey Jr.', 'Zach Galifianakis', 'Michelle Monaghan', 'Jamie Foxx', 'Juliette Lewis', 'Danny McBride', 'RZA', 'Matt Walsh', 'Brody Stevens', 'Jakob Ulrich', 'Naiia Ulrich', 'Todd Phillips', 'Bobby Tisdale', 'Sharon Morris', 'Nathalie Fay']","$65,000,000 ","$100,539,043 ",5.78 ,6.19 
tt0094155,Tin Men,6.4,['Barry Levinson'],['Barry Levinson'],"['Richard Dreyfuss', 'Danny DeVito', 'Barbara Hershey', 'John Mahoney', 'Jackie Gayle', 'Stanley Brock', 'Seymour Cassel', 'Bruno Kirby', 'J.T. Walsh', 'Richard Portnow', 'Matt Craven', 'Alan Blumenfeld', 'Brad Sullivan', 'Michael Tucker', ""Deirdre O'Connell""]","$11,000,000 ","$25,411,386 ",5.98 ,6.19 
tt0102175,Jungle Fever,6.4,['Spike Lee'],['Spike Lee'],"['Wesley Snipes', 'Annabella Sciorra', 'Spike Lee', 'Ossie Davis', 'Ruby Dee', 'Samuel L. Jackson', 'Lonette McKee', 'John Turturro', 'Frank Vincent', 'Anthony Quinn', 'Halle Berry', 'Tyra Ferrell', 'Veronica Webb', 'Veronica Timbers', 'David Dundara']","$14,000,000 ","$32,482,682 ",5.99 ,6.19 
tt0303816,Cabin Fever,5.5,['Eli Roth'],"['Eli Roth', 'Randy Pearlstein', 'and 1 more credit']","['Rider Strong', 'Jordan Ladd', 'James DeBello', 'Cerina Vincent', 'Joey Kern', 'Arie Verveen', 'Robert Harris', 'Hal Courtney', 'Matthew Helms', 'Richard Boone', 'Tim Parati', 'Dalton McGuire', 'Jana Farmer', 'Dante Walker', 'Jeff Rendell']","$1,500,000 ","$21,156,247 ",6.89 ,6.19 
tt0403508,The Sisterhood of the Traveling Pants,6.6,['Ken Kwapis'],"['Ann Brashares', 'Delia Ephron', 'and 1 more credit']","['Amber Tamblyn', 'Alexis Bledel', 'America Ferrera', 'Blake Lively', 'Jenna Boyd', 'Bradley Whitford', 'Nancy Travis', 'Rachel Ticotin', 'Mike Vogel', 'Michael Rady', 'Leonardo Nam', 'Maria Konstadarou', 'George Touliatos', 'Kyle Schmid', 'Erica Hubbard']","$25,000,000 ","$39,008,741 ",5.79 ,6.19 
tt1007028,Zack and Miri Make a Porno,6.8,['Kevin Smith'],['Kevin Smith'],"['Elizabeth Banks', 'Seth Rogen', 'Craig Robinson', 'Gerry Bednob', 'Edward Janda', 'Nicholas Lombardi', 'Chris Milan', 'Jennifer Schwalbach Smith', 'Kenny Hotz', 'Brandon Routh', 'Anne Wade', 'Justin Long', 'Tom Savini', 'Jeff Anderson', 'Jim Norton']","$30,000,000 ","$31,457,946 ",5.59 ,6.19 
tt1142988,The Ugly Truth,6.4,['Robert Luketic'],"['Nicole Eastman', 'Karen McCullah Lutz']","['Katherine Heigl', 'Gerard Butler', 'Bree Turner', 'Eric Winter', 'Nick Searcy', 'Jesse D. Goins', 'Cheryl Hines', 'John Michael Higgins', 'Noah Matthews', 'Bonnie Somerville', 'John Sloman', 'Yvette Nicole Brown', 'Nathan Corddry', 'Allen Maldonado', 'Steve Little']","$38,000,000 ","$88,915,214 ",5.99 ,6.19 
tt0087597,The Last Starfighter,6.5,['Nick Castle'],['Jonathan R. Betuel'],"['Lance Guest', ""Dan O'Herlihy"", 'Catherine Mary Stewart', 'Barbara Bosson', 'Norman Snow', 'Robert Preston', 'Kay E. Kuter', 'Dan Mason', 'Chris Hebert', ""John O'Leary"", 'George McDaniel', 'Charlene Nelson', 'John Maio', 'Robert Starr', 'Al Berry']","$15,000,000 ","$28,733,290 ",5.89 ,6.19 
tt0095444,Killer Klowns from Outer Space,5.8,['Stephen Chiodo'],"['Charles Chiodo', 'Stephen Chiodo', 'and 1 more credit']","['Grant Cramer', 'Suzanne Snyder', 'John Allen Nelson', 'John Vernon', 'Michael Siegel', 'Peter Licassi', 'Royal Dano', 'Christopher Titus', 'Irene Michaels', 'Karla Sue Krull', 'Brian Degan Scott', 'Danny Kovacs', 'Adele Proom', 'Howard Malpas', 'Karen Raff']","$2,000,000 ","$15,625,095 ",6.59 ,6.20 
tt0356680,The Family Stone,6.2,['Thomas Bezucha'],['Thomas Bezucha'],"['Claire Danes', 'Diane Keaton', 'Rachel McAdams', 'Dermot Mulroney', 'Craig T. Nelson', 'Sarah Jessica Parker', 'Luke Wilson', 'Tyrone Giordano', 'Brian White', 'Elizabeth Reaser', 'Paul Schneider', 'Savannah Stehlin', 'Jamie Kaler', 'Robert Dioguardi', 'Carol Locatell']","$17,000,000 ","$60,061,759 ",6.20 ,6.20 
tt0362270,The Life Aquatic with Steve Zissou,7.2,['Wes Anderson'],"['Wes Anderson', 'Noah Baumbach']","['Bill Murray', 'Owen Wilson', 'Cate Blanchett', 'Anjelica Huston', 'Willem Dafoe', 'Jeff Goldblum', 'Michael Gambon', 'Noah Taylor', 'Bud Cort', 'Seu Jorge', 'Robyn Cohen', 'Waris Ahluwalia', 'Niels Koizumi', 'Pawel Wdowczak', 'Matthew Gray Gubler']","$50,000,000 ","$24,006,726 ",5.20 ,6.20 
tt0410297,The Lake House,6.7,['Alejandro Agresti'],"['David Auburn', 'Eun-Jeong Kim', 'and 1 more credit']","['Keanu Reeves', 'Sandra Bullock', 'Christopher Plummer', 'Ebon Moss-Bachrach', 'Willeke van Ammelrooy', 'Dylan Walsh', 'Shohreh Aghdashloo', 'Lynn Collins', 'Mike Bacarella', 'Kevin M. Brennan', 'Frank Caeti', 'Aliyah Carr', 'Jennifer Clark', 'Jacob D. Dumelle', 'Scott Elias']","$40,000,000 ","$52,320,979 ",5.70 ,6.20 
tt0292963,Before the Devil Knows You're Dead,7.3,['Sidney Lumet'],['Kelly Masterson'],"['Philip Seymour Hoffman', 'Ethan Hawke', 'Albert Finney', 'Marisa Tomei', 'Aleksa Palladino', 'Michael Shannon', 'Amy Ryan', 'Sarah Livingston', ""Bran F. O'Byrne"", 'Rosemary Harris', 'Blaine Horton', 'Arija Bareikis', 'Leonardo Cimino', 'Lee Wilkof', 'Damon Gupton']","$18,000,000 ","$7,083,025 ",5.10 ,6.20 
tt0389860,Click,6.5,['Frank Coraci'],"['Steve Koren', ""Mark O'Keefe""]","['Adam Sandler', 'Kate Beckinsale', 'Christopher Walken', 'David Hasselhoff', 'Henry Winkler', 'Julie Kavner', 'Sean Astin', 'Joseph Castanon', 'Jonah Hill', 'Jake Hoffman', 'Tatum McCann', 'Lorraine Nicholson', 'Katie Cassidy', 'Cameron Monaghan', 'Jennifer Coolidge']","$70,000,000 ","$137,340,146 ",5.90 ,6.20 
tt0239986,Sidewalks of New York,6.4,['Edward Burns'],['Edward Burns'],"['Penny Balfour', 'Edward Burns', 'Michael Leydon Campbell', 'Nadia Dajani', 'Rosario Dawson', 'Kathleen Doyle', 'Dennis Farina', 'Heather Graham', 'Leah Gray', 'Timothy Jerome', 'David Krumholtz', 'Libby Langdon', 'Alicia Meer', 'Brittany Murphy', 'Ted Neustadt']","$1,000,000 ","$2,402,459 ",6.00 ,6.20 
tt0120148,Sliding Doors,6.7,['Peter Howitt'],['Peter Howitt'],"['Gwyneth Paltrow', 'John Hannah', 'John Lynch', 'Jeanne Tripplehorn', 'Zara Turner', 'Douglas McFerran', 'Paul Brightwell', 'Nina Young', 'Virginia McKenna', 'Kevin McNally', 'Terry English', 'Paul Stacey', 'Peter Howitt', 'Joanna Roth', 'Neil Stuke']","$9,000,000 ","$11,883,495 ",5.70 ,6.20 
tt0122541,An Ideal Husband,6.7,['Oliver Parker'],"['Oscar Wilde', 'Oliver Parker']","['Peter Vaughan', 'Rupert Everett', 'Minnie Driver', 'Cate Blanchett', 'Ben Pullen', 'Marsha Fitzalan', 'Julianne Moore', 'Lindsay Duncan', 'Neville Phillips', 'John Wood', 'Jeremy Northam', 'Nickolas Grace', 'Simon Russell Beale', 'Anna Patrick', 'Delia Lindsay']","$14,000,000 ","$18,535,191 ",5.71 ,6.20 
tt0366548,Happy Feet,6.5,"['George Miller', 'Warren Coleman', 'and 1 more credit']","['George Miller', 'Warren Coleman']","['Carlos Alazraqui', 'Lombardo Boyar', 'Jeffrey Garcia', 'Johnny A. Sanchez', 'Robin Williams', 'Elijah Wood', 'Brittany Murphy', 'Hugh Jackman', 'Nicole Kidman', 'Hugo Weaving', 'Elizabeth Daily', 'Magda Szubanski', 'Miriam Margolyes', 'Fat Joe', 'Alyssa Shafer']","$100,000,000 ","$198,000,317 ",5.91 ,6.20 
tt0090887,Critters,5.9,['Stephen Herek'],"['Domonic Muir', 'Domonic Muir']","['Dee Wallace', 'M. Emmet Walsh', 'Billy Green Bush', 'Scott Grimes', 'Nadine Van der Velde', 'Don Keith Opper', 'Billy Zane', 'Ethan Phillips', 'Terrence Mann', 'Jeremy Lawrence', 'Lin Shaye', 'Michael Lee Gogin', 'Art Frankel', 'Douglas Koth', 'Montrose Hagins']","$2,000,000 ","$13,167,232 ",6.51 ,6.20 
tt0208874,The Contender,6.9,['Rod Lurie'],['Rod Lurie'],"['Gary Oldman', 'Joan Allen', 'Jeff Bridges', 'Christian Slater', 'Sam Elliott', 'William Petersen', 'Saul Rubinek', 'Philip Baker Hall', 'Mike Binder', 'Robin Thomas', 'Mariel Hemingway', 'Kathryn Morris', 'Kristen Shaw', 'Douglas Urbanski', 'Noah Fryrear']","$20,000,000 ","$17,804,273 ",5.51 ,6.20 
tt0425061,Get Smart,6.6,['Peter Segal'],"['Tom J. Astle', 'Matt Ember']","['Steve Carell', 'Anne Hathaway', 'Alan Arkin', 'James Caan', 'Bill Murray', 'Dwayne Johnson', 'Terence Stamp', 'Terry Crews', 'David Koechner', 'Patrick Warburton', 'Masi Oka', 'Nate Torrence', 'Ken Davitian', 'David S. Lee', 'Dalip Singh']","$80,000,000 ","$130,319,208 ",5.81 ,6.20 
tt0167190,Hellboy,6.9,['Guillermo del Toro'],"['Guillermo del Toro', 'Guillermo del Toro']","['Ron Perlman', 'John Hurt', 'Selma Blair', 'Rupert Evans', 'Karel Roden', 'Jeffrey Tambor', 'Doug Jones', 'Brian Steele', 'Ladislav Beran', 'Biddy Hodson', 'Corey Johnson', 'Kevin Trainor', 'Brian Caspe', 'James Babson', 'Stephen Fisher']","$66,000,000 ","$59,035,104 ",5.51 ,6.20 
tt0800080,The Incredible Hulk,6.9,['Louis Leterrier'],"['Zak Penn', 'Zak Penn']","['Edward Norton', 'Liv Tyler', 'Tim Roth', 'William Hurt', 'Tim Blake Nelson', 'Ty Burrell', 'Christina Cabot', 'Peter Mensah', 'Lou Ferrigno', 'Paul Soles', 'Dbora Nascimento', 'Greg Bryk', 'Chris Owens', 'Al Vrkljan', 'Adrian Hein']","$150,000,000 ","$134,518,390 ",5.51 ,6.21 
tt0118617,Anastasia,6.8,"['Don Bluth', 'Gary Goldman']","['Susan Gauthier', 'Bruce Graham']","['Meg Ryan', 'John Cusack', 'Kelsey Grammer', 'Christopher Lloyd', 'Hank Azaria', 'Bernadette Peters', 'Kirsten Dunst', 'Angela Lansbury', 'Rick Jones', 'Andrea Martin', 'Glenn Walker Harris Jr.', 'Debra Mooney', 'Arthur Malet', 'Charity James', 'Liz Callaway']","$53,000,000 ","$58,297,830 ",5.61 ,6.21 
